name,address,lat,lng,type
Famous Health Care,Bangladesh,23.772827,90.359842,pharmacy
General Dental Surgery 1/A/2,Bangladesh,23.773073,90.359189,hospital
North Bengal Pharmacy 1/A/2,Bangladesh,23.773069,90.359188,pharmacy
Reliance Pharmacy 251/B,Bangladesh,23.773175,90.359066,pharmacy
Norail Medical Hall,Bangladesh,23.773026,90.357814,pharmacy
Surjer Hasi Clinic,Bangladesh,23.771814,90.358132,hospital
Jaber Pharma,Bangladesh,23.771833,90.356134,pharmacy
Ajmeri Pharma,Bangladesh,23.772707,90.356124,pharmacy
Padakhep,Bangladesh,23.772223,90.354851,hospital
Rawnal Oishudh Pharma,Bangladesh,23.772695,90.354553,pharmacy
As Shifa Pharmacy-2,Bangladesh,23.772692,90.354554,pharmacy
Cumilla Pharmacy,Bangladesh,23.773499,90.355456,pharmacy
Afiyat Medical center,Bangladesh,23.77054,90.355545,pharmacy
Childs Health care,Bangladesh,23.770365,90.355943,pharmacy
Sanuar Medical Hall,Bangladesh,23.770369,90.355942,pharmacy
Maria Pharmacy,Bangladesh,23.769874,90.355981,pharmacy
Ma Amina Pharmacy,Bangladesh,23.769961,90.356107,pharmacy
Aitam Metarnity and General Hospital,Bangladesh,23.769524,90.358059,hospital
Jaki Medical Center-2,Bangladesh,23.769831,90.356043,pharmacy
Sorna Medical Service,Bangladesh,23.769436,90.356178,pharmacy
Piyas Medical Hall,Bangladesh,23.769378,90.356203,pharmacy
Uk Physiotherapy and Rehabilitation Center,Bangladesh,23.768986,90.356283,hospital
Rohman Medicare,Bangladesh,23.76879,90.356581,pharmacy
Nasir Pharmacy,Bangladesh,23.768555,90.355712,pharmacy
Tiens Herbal Healthcare,Bangladesh,23.768362,90.355592,pharmacy
Bangladesh Eye care and Faco Center,Bangladesh,23.769122,90.358846,hospital
Nafir Homeo Healthcare,Bangladesh,23.768254,90.360894,pharmacy
Prime Dental Care,Bangladesh,23.768242,90.361496,pharmacy
Mohammad Pharmacy,Bangladesh,23.769599,90.362058,pharmacy
Mehjabin Medical Hall,Bangladesh,23.770353,90.36112,pharmacy
Cumilla Medical Hall,Bangladesh,23.77027,90.36068,pharmacy
The cure Physiotherapy and Peralysis Rehabilitation Center,Bangladesh,23.769534,90.359128,hospital
Medic Home,Bangladesh,23.769696,90.359036,pharmacy
Lucky Dental Clinic,Bangladesh,23.77028,90.359451,hospital
Dento Safe Dental Care,Bangladesh,23.768449,90.359326,pharmacy
Sad Medical Hall,Bangladesh,23.768373,90.359877,pharmacy
M M Medical Hall,Bangladesh,23.768016,90.36198,pharmacy
S Ali Pharma,Bangladesh,23.768013,90.36198,pharmacy
Adarsha Homeo Pharmacy,Bangladesh,23.768116,90.362318,pharmacy
Ripon Drug House,Bangladesh,23.770435,90.363355,pharmacy
Mesars Homio Pharmacy,Bangladesh,23.774064,90.365386,pharmacy
Tasen Medicine Corner,Bangladesh,23.774108,90.365386,pharmacy
Mesars Poli Pharmacy,Bangladesh,23.774139,90.365371,pharmacy
Mehjabin Medicine Corner,Bangladesh,23.774172,90.365417,pharmacy
Munni X-Ray,Bangladesh,23.774102,90.36501,hospital
New Munni Phiciotherapy,Bangladesh,23.774075,90.36501,hospital
N S Medicine Corner,Bangladesh,23.773834,90.364333,pharmacy
Amla Healthcare & Reachers,Bangladesh,23.773535,90.364372,hospital
Alfa Medico,Bangladesh,23.774485,90.364907,pharmacy
DPRC Hospital & Diagnostic Lab,Bangladesh,23.77459,90.363835,blood_test
Assend Physiotherapy & Pain Management Center,Bangladesh,23.773653,90.362239,hospital
Dhaka Central International Nursing College & Institute,Bangladesh,23.773664,90.362191,hospital
Dhaka Central Consultation & Diagnostic Center,Bangladesh,23.773653,90.362141,blood_test
Shamoly Vola Orthopedic O Physiotherapy Center,Bangladesh,23.773638,90.362041,hospital
Shamoly Eye Hospital,Bangladesh,23.773638,90.362024,hospital
Dhaka Central Diagnostic & Imaging Center,Bangladesh,23.773371,90.36177,blood_test
Dhaka Central & Pharmacy,Bangladesh,23.77341,90.36177,pharmacy
Jaki Medical Center,Bangladesh,23.773319,90.361657,pharmacy
Dhaka Central International Medical College & Hospital,Bangladesh,23.773617,90.361543,hospital
Lazz Pharma Limited,Bangladesh,23.775444,90.364532,pharmacy
Tek Care Hospital & Digital Diagnostic Center,Bangladesh,23.775764,90.364753,blood_test
Medicine Point,Bangladesh,23.775848,90.364661,pharmacy
Family Medicine Corner,Bangladesh,23.775223,90.365552,pharmacy
Sefa General Hospital & Diagnostic Center,Bangladesh,23.773893,90.364867,blood_test
Sefa Limb Center,Bangladesh,23.773644,90.364664,hospital
২৫০ শয্যা বিশিষ্ট যক্ষা হাসপাতাল,Bangladesh,23.77419,90.368175,hospital
Dhaka Shushu (Children) Hospital,Bangladesh,23.773147,90.368434,hospital
National Institute Of Traumtology & Orthopedic Rehabilitation,Bangladesh,23.773668,90.369573,hospital
The ENT And Head-Neck Cancer Hospital And Institute,Bangladesh,23.776005,90.368693,hospital
Sotota Medical Center,Bangladesh,23.778176,90.369521,hospital
Monira General Hospital,Bangladesh,23.779068,90.368438,hospital
Eram Pharmacy,Bangladesh,23.778323,90.36945,pharmacy
Akaid Pharmacy,Bangladesh,23.777523,90.370818,pharmacy
Bismillah Pharmacy,Bangladesh,23.777544,90.370796,pharmacy
ন্যাশনাল ইনস্টিটিউট অব নিউরো সায়েন্সেস ও হাসপাতাল,Bangladesh,23.776156,90.371023,hospital
Arafat Pharmacy,Bangladesh,23.772765,90.366779,pharmacy
Trauma Surgical,Bangladesh,23.772684,90.36683,hospital
Analysis Physiotherapy Hospital,Bangladesh,23.772816,90.366883,hospital
Alam Pharma,Bangladesh,23.772863,90.366981,pharmacy
Bismillah Pharmacy & Departmental Store,Bangladesh,23.772775,90.3672,pharmacy
Green Life Physiotherapi,Bangladesh,23.773214,90.366884,hospital
Bangladesh Blood Bank & Transfusion Centre,Bangladesh,23.772733,90.36712,blood_test
Trauma Center,Bangladesh,23.771971,90.367489,hospital
Popular Diagnostic Centre Limited,Bangladesh,23.771869,90.367536,blood_test
Popular Medicine Corner,Bangladesh,23.771816,90.367513,pharmacy
National Institute of Kidney Diseases & Urology,Bangladesh,23.771561,90.368651,hospital
National Institute of Mental Health and Hospital,Bangladesh,23.772305,90.368302,hospital
National medical Institute of Cardiovascular Diseases &Hospital,Bangladesh,23.770477,90.369278,hospital
M/S Antora Pharmacy,Bangladesh,23.76986,90.36944,pharmacy
Kazi Pharmacy,Bangladesh,23.769627,90.370114,pharmacy
Shahid Sohrawardy Medical College and Hospital,Bangladesh,23.769181,90.371344,hospital
National Center For Prevention Of Rheumatic Heart Diseases,Bangladesh,23.768362,90.370751,hospital
Rajdhani Blood Bank &Transfusion Centre,Bangladesh,23.768328,90.368904,blood_test
Jamuna General Hospital,Bangladesh,23.768285,90.36888,hospital
Prime Hospital,Bangladesh,23.768231,90.368904,hospital
Royal Multispecialist Hospital &Diagnostic Centre,Bangladesh,23.768285,90.368904,blood_test
Dhaka Healthcare Hospital,Bangladesh,23.768274,90.36881,hospital
Thakurgaon Pharma,Bangladesh,23.768852,90.36881,pharmacy
J M I Pharmacy,Bangladesh,23.76892,90.368786,pharmacy
Care Medical College Hospital Ltd,Bangladesh,23.768898,90.368689,hospital
Care Medicine Corner,Bangladesh,23.768936,90.368689,pharmacy
Al Madina Pharmacy,Bangladesh,23.769099,90.368662,pharmacy
Bismillah Pharmacy,Bangladesh,23.769072,90.368666,pharmacy
Owshudh Bitan,Bangladesh,23.769069,90.368666,pharmacy
College gate Diagnostic Center,Bangladesh,23.769136,90.368273,blood_test
Thakurgaon Pharma,Bangladesh,23.769149,90.36861,pharmacy
Tanima Medical Hall,Bangladesh,23.769239,90.36861,pharmacy
SP Pharma,Bangladesh,23.769355,90.368525,pharmacy
Bushra Pharmacy,Bangladesh,23.769459,90.368528,pharmacy
Ismi Pharmacy,Bangladesh,23.769481,90.368505,pharmacy
Al Sami Drug House,Bangladesh,23.769546,90.368481,pharmacy
Ayan Medicine Corner,Bangladesh,23.769578,90.368457,pharmacy
Al Madina Pharmacy,Bangladesh,23.769574,90.368457,pharmacy
Zaber Pharma,Bangladesh,23.770258,90.367313,pharmacy
Bangladesh Pharma,Bangladesh,23.770612,90.367932,pharmacy
Islam Pharma,Bangladesh,23.77061,90.367932,pharmacy
Islam Pharma,Bangladesh,23.770654,90.367955,pharmacy
Bangladesh Pharma,Bangladesh,23.770633,90.367955,pharmacy
Rog Mukti Pharma,Bangladesh,23.770163,90.368282,pharmacy
Medicine Corner,Bangladesh,23.770195,90.368258,pharmacy
Anurag Pharma,Bangladesh,23.770238,90.368235,pharmacy
Victoria Healthcare,Bangladesh,23.770815,90.367932,hospital
New City Pharma,Bangladesh,23.770825,90.367955,pharmacy
Azua Pharmacy,Bangladesh,23.7709,90.367955,pharmacy
Al Araf Pharma,Bangladesh,23.770825,90.367932,pharmacy
Naz Pharma & Surgical,Bangladesh,23.770836,90.367908,pharmacy
Swadesh Pharma,Bangladesh,23.770835,90.367908,pharmacy
Jass Pharma,Bangladesh,23.770804,90.367838,pharmacy
Narsingdi Pharma,Bangladesh,23.770797,90.367862,pharmacy
Pran Surgical Pharma,Bangladesh,23.770804,90.367862,pharmacy
S H Pharmacy,Bangladesh,23.770802,90.367862,pharmacy
Royal Medical,Bangladesh,23.770806,90.367862,pharmacy
Nova Enterprise,Bangladesh,23.770815,90.367908,pharmacy
Pharmacy. Com.BD,Bangladesh,23.770793,90.368002,pharmacy
Crescent Hospital,Bangladesh,23.770825,90.367862,pharmacy
Labmed Pharma,Bangladesh,23.770185,90.367209,pharmacy
Ibad Medical Lab,Bangladesh,23.770078,90.366905,hospital
Royal Multispecialist Hospital &Diagnostic Centre,Bangladesh,23.770025,90.366252,pharmacy
Fare Lab,Bangladesh,23.769982,90.365949,pharmacy
R K Pharmacy,Bangladesh,23.770449,90.363468,pharmacy
Sheba Medical Hall,Bangladesh,23.770868,90.36381,pharmacy
Alfa Medicine Corner,Bangladesh,23.771616,90.363691,pharmacy
Dhaka Ahsania Mission,Bangladesh,23.772309,90.364384,pharmacy
Sayem Pharma,Bangladesh,23.774458,90.356687,pharmacy
Clinicbari Eye Care,Bangladesh,23.773452,90.355467,hospital
Sigma Medical Services,Bangladesh,23.772583,90.36693,hospital
Apon Homio Care,Bangladesh,23.775292,90.358279,pharmacy
R P Pharma,Bangladesh,23.775377,90.357775,pharmacy
Hamid Pharmacy,Bangladesh,23.778434,90.36519,pharmacy
Medicine,Bangladesh,23.759296,90.373219,pharmacy
Mother Care Hospital (Pvt) Ltd.,Bangladesh,23.756936,90.374615,hospital
Medicine Corner,Bangladesh,23.756753,90.374562,pharmacy
Community Oncology Center,Bangladesh,23.757605,90.369039,hospital
Zaman Medicine,Bangladesh,23.756905,90.36794,pharmacy
Care & Cure Homio Hall,Bangladesh,23.756684,90.367197,hospital
Naoshad Pharmacy,Bangladesh,23.756834,90.366291,pharmacy
Lalmatia Dental Surgery,Bangladesh,23.756771,90.366002,hospital
Sopna Pharmacy,Bangladesh,23.758214,90.366985,hospital
Health Mart,Bangladesh,23.757769,90.365502,pharmacy
Jonono Pharma,Bangladesh,23.767563,90.360542,pharmacy
Suchona Homeo Hall,Bangladesh,23.767408,90.35913,pharmacy
Mehedi pharmacy,Bangladesh,23.767744,90.360418,pharmacy
Sheba Homeo hall,Bangladesh,23.767179,90.360472,pharmacy
MS Yeasin Pharma,Bangladesh,23.766897,90.361541,pharmacy
Tamjil farmacy,Bangladesh,23.76731,90.35999,pharmacy
Satota pharmacy,Bangladesh,23.767124,90.359944,pharmacy
Sardar pharmacy,Bangladesh,23.766908,90.360255,pharmacy
Rouza Pharmacy,Bangladesh,23.766852,90.36024,pharmacy
Nasim medical hall,Bangladesh,23.766549,90.35987,pharmacy
Potuakhali Pharmacy,Bangladesh,23.765428,90.359713,pharmacy
ROHMAN MEDICARE I,Bangladesh,23.764975,90.358974,pharmacy
United Pharma,Bangladesh,23.764047,90.359004,pharmacy
Azad Swakalpa dental,Bangladesh,23.763327,90.359095,hospital
ROJONIGONDHA FARMACY,Bangladesh,23.763364,90.361097,pharmacy
LAZ Pharma,Bangladesh,23.763084,90.360692,pharmacy
Leed Pharma,Bangladesh,23.762942,90.360241,pharmacy
Dr Md Rezaul Karim,Bangladesh,23.763573,90.359386,hospital
Asha Pharma,Bangladesh,23.763751,90.360655,pharmacy
Cure Pharma,Bangladesh,23.763823,90.360858,pharmacy
Khandakar Doctors Corner and Pharmacy,Bangladesh,23.764502,90.36096,hospital
Ayurbed Chikidhshaloi,Bangladesh,23.764473,90.359289,pharmacy
Prand Medicade,Bangladesh,23.764587,90.360921,pharmacy
Pranti Dental Care,Bangladesh,23.765766,90.360839,hospital
Sheba Drugs,Bangladesh,23.765924,90.361639,pharmacy
Mirpur Pharma,Bangladesh,23.76568,90.360606,pharmacy
Shebika General Hospital,Bangladesh,23.77315,90.365094,hospital
Elite Clinic,Bangladesh,23.771604,90.365675,hospital
Nepchun Pharma,Bangladesh,23.771561,90.365641,pharmacy
Janasheba Nursing Home & Diagnostic Centre,Bangladesh,23.771342,90.364861,blood_test
Prime Pharma,Bangladesh,23.771368,90.365031,pharmacy
Physiotherapi Orthopedic and Rehabilitation,Bangladesh,23.771564,90.366216,hospital
National Healthcare,Bangladesh,23.772177,90.366877,hospital
Moon Diagnostic Center,Bangladesh,23.771094,90.367312,blood_test
Crescent Pharma,Bangladesh,23.771054,90.367246,pharmacy
Shandhi Diagnostic Center,Bangladesh,23.770587,90.367203,blood_test
Maliha Blood Bank and Transfusion Center,Bangladesh,23.769609,90.366626,blood_test
Ar Rafiyu General Hospital,Bangladesh,23.769642,90.366676,hospital
National Diagnostic Complex Specialist Consultant Center,Bangladesh,23.769394,90.36675,blood_test
Medical Facility,Bangladesh,23.767975,90.367089,hospital
Infertility Care and Research Centre (ICRC),Bangladesh,23.768036,90.367276,hospital
Nayantara Pharma,Bangladesh,23.768095,90.367481,pharmacy
DL Pharma,Bangladesh,23.768212,90.367853,pharmacy
BDM Hospital,Bangladesh,23.768255,90.367992,hospital
Khan Pharma,Bangladesh,23.768287,90.368039,pharmacy
Dhaka Institute Of Medical Technology,Bangladesh,23.768457,90.368434,hospital
Jannat Medical Hall,Bangladesh,23.768116,90.36828,pharmacy
Dr Abdul Matin Medical Hall,Bangladesh,23.766604,90.36322,pharmacy
Ma Medicine Corner,Bangladesh,23.766947,90.362898,pharmacy
Popular Medical Hall,Bangladesh,23.767246,90.362753,pharmacy
Ma Medical Hall,Bangladesh,23.767453,90.362844,pharmacy
New Life Pharma,Bangladesh,23.767642,90.362766,pharmacy
SB Pharmacy,Bangladesh,23.767914,90.362626,pharmacy
Adarsha Homeo Pharmacy,Bangladesh,23.768181,90.362283,pharmacy
Medicine Corner,Bangladesh,23.76828,90.36253,pharmacy
M M Medical Hall,Bangladesh,23.768073,90.362176,pharmacy
Popular Facio Dental Clinic,Bangladesh,23.768055,90.362036,hospital
Sumi Drugs,Bangladesh,23.768018,90.361876,pharmacy
N R Pharma,Bangladesh,23.768076,90.36203,pharmacy
Nurjahan & Co,Bangladesh,23.766304,90.362227,pharmacy
Zia Medicine Corner,Bangladesh,23.765349,90.363323,pharmacy
We Dentist Dental Care,Bangladesh,23.764768,90.36402,hospital
Nazmul Pharmacy,Bangladesh,23.763921,90.363981,pharmacy
Dhakaiya Pharma,Bangladesh,23.763823,90.363634,pharmacy
I D Pharma,Bangladesh,23.763,90.36262,pharmacy
Sahab Medicine Corner,Bangladesh,23.762401,90.362789,pharmacy
Islam Pharmacy,Bangladesh,23.76238,90.362789,pharmacy
Rahman Medicine Point,Bangladesh,23.762158,90.363143,pharmacy
Islam Pharmacy,Bangladesh,23.762077,90.362922,pharmacy
Merina Dental Care,Bangladesh,23.762128,90.363143,pharmacy
Sujon Homeo Clinic,Bangladesh,23.762067,90.362944,hospital
Niramoy Pharmacy Chemists and Drugists,Bangladesh,23.762773,90.364454,pharmacy
Imran Pharmacy,Bangladesh,23.762566,90.364777,pharmacy
Mahinoor Medical Hall,Bangladesh,23.762963,90.364625,pharmacy
Al Madina Medicine Corner,Bangladesh,23.762837,90.367178,pharmacy
Bangladesh Red Crescent Society,Bangladesh,23.763616,90.369773,hospital
Crescent Dental & Orthodontist,Bangladesh,23.763148,90.369364,hospital
Crescent Dental Centre,Bangladesh,23.764007,90.365479,pharmacy
Khan A Mohammad Ali Homeo Hall,Bangladesh,23.763974,90.365515,pharmacy
Medicine Plus,Bangladesh,23.763805,90.364863,pharmacy
T32 Dental Solution,Bangladesh,23.765068,90.364718,pharmacy
Booshra Dental Clinic,Bangladesh,23.765711,90.364454,pharmacy
Metro Oral And Dental Care,Bangladesh,23.766541,90.364191,pharmacy
Dhaka General Hospital,Bangladesh,23.767567,90.367349,hospital
Mononiramoy,Bangladesh,23.768123,90.36688,hospital
Health Point Diagnostic,Bangladesh,23.768112,90.366856,blood_test
Thikana Madakashakti O Monorog Clinic,Bangladesh,23.769306,90.3672,hospital
Nabab Sirajuddaula Manasik and Madakasakta Hospital,Bangladesh,23.769948,90.367644,hospital
Mediprime Orthopedic & Trauma Consultant Center,Bangladesh,23.769824,90.367742,hospital
Famous Blood Bank Center,Bangladesh,23.769993,90.367807,blood_test
Taj Pharmacy,Bangladesh,23.770019,90.367807,pharmacy
Unique Medical Centre,Bangladesh,23.770032,90.367779,hospital
Sarwars Dental Clinic,Bangladesh,23.769847,90.367326,hospital
High Care Hospital,Bangladesh,23.76978,90.367089,pharmacy
Vital Diagnostic Consultant Center,Bangladesh,23.769559,90.367114,blood_test
Zenith Medical Services,Bangladesh,23.769757,90.366987,hospital
Jayeeta Nir Medical Center,Bangladesh,23.770711,90.366733,hospital
Ma Pharmacy,Bangladesh,23.770746,90.366733,pharmacy
Al Markajul Islami Hospital,Bangladesh,23.770874,90.366682,hospital
Makka Madina General Hospital,Bangladesh,23.771153,90.366631,hospital
Advance Healthcare For Women,Bangladesh,23.777001,90.364659,hospital
Shopno Pharmacy,Bangladesh,23.776975,90.364659,pharmacy
Center For Kidney Disease & Urology Hospital,Bangladesh,23.777079,90.364857,hospital
Medical Facility,Bangladesh,23.717797,90.416021,hospital
Arogya Homeo Chikitshaloy,Bangladesh,23.76071,90.356597,pharmacy
Al Shefa Medicine Centre,Bangladesh,23.76077,90.35714,pharmacy
Dip Pharma,Bangladesh,23.76116,90.356849,pharmacy
Shuva Medical Mart,Bangladesh,23.761063,90.356868,pharmacy
Yana Pharma,Bangladesh,23.761401,90.3567,pharmacy
M/S Four S Pharma,Bangladesh,23.761173,90.357012,pharmacy
Ma Medicine Corner,Bangladesh,23.761124,90.357039,pharmacy
Maymuna Medicine Hall,Bangladesh,23.760305,90.357034,pharmacy
Mou Medicine Corner,Bangladesh,23.760221,90.357274,pharmacy
Hosen Drug House,Bangladesh,23.759313,90.357183,pharmacy
Afra Pharmacy,Bangladesh,23.758663,90.355778,pharmacy
Azam Homeo Hall,Bangladesh,23.757555,90.355578,pharmacy
Mim Pharma,Bangladesh,23.757619,90.360491,pharmacy
Ideal Homeo Hall,Bangladesh,23.757064,90.36055,pharmacy
Abedin Pharma,Bangladesh,23.75686,90.361293,pharmacy
